name,address,lat,lon,hours,source,state,phone,website,facility_type,osm_id
St. John's Reformed Church,"46 Fairview Avenue, Jersey City, NJ, 07304",40.7227638,-74.070226,,osm,NJ,,,soup_kitchen,way/417749830
Let's Celebrate,"48 Fairview Avenue, Jersey City, NJ, 07304",40.722798,-74.0703767,,osm,NJ,,,soup_kitchen,way/417749855
St. Athanasius & St. Paul Church,"840 Echo Park Avenue, Los Angeles, 90026",34.0733571,-118.2591215,Fr 08:00-10:30,osm,,,,food_bank,way/419969539
Racine County Food Bank,"2000 De Koven Avenue, Racine, WI",42.7093493,-87.803825,,osm,WI,,,food_bank,way/420657094
Hope Food Pantry at the Meeting Place,"500 Centennial Boulevard, Voorhees, NJ, 08043",39.8570229,-74.9490694,,osm,NJ,,https://www.meethope.org/foodpantry,food_bank,way/420950460
CARES in Farmington Hills,,42.4495831,-83.3226739,,osm,,,,food_bank,way/429109915
Adams County Food Distribution,"7111 East 56th Avenue, Commerce City, CO, 80022",39.798933,-104.9054898,,osm,CO,+1-720-878-3563,,food_bank,way/432472360
Cleone's Closet,,47.6432729,-117.5923473,,osm,,,,food_bank,way/435619745
The Hope Chest,"250 Ferry Lane, Saint Ignace, MI, 49781",45.8558274,-84.7160213,Tu-Th 10:00-16:00,osm,MI,+1-906-643-7360,,food_bank,way/435722318
Brunswick Municiple Annex,,39.3109864,-77.6190229,,osm,,,,food_bank,way/435996944
Project Host,"525 South Academy Street, Greenville, SC, 29601",34.8458193,-82.4124425,,osm,SC,,https://www.projecthost.org/,food_bank,way/437473644
Saint Johns Food Share,"8100 North Lombard Street, Portland, OR, 97203",45.5892278,-122.7493415,"Mo,We 10:00-12:30, Fr 10:00-12:30,17:00-19:00",osm,OR,+1 503 2860750,https://stjohnsfoodshare.org,food_bank,way/437679847
Blaine Food Bank,500 C Street,48.999556,-122.7458697,,osm,,,,food_bank,way/438354535
Ocean Park Food Bank,"1401 Bay Avenue, Ocean Park, WA, 98640",46.4916855,-124.0486916,,osm,WA,+1-360-665-6567,,food_bank,way/438944636
The Food Group,"8501 54th Avenue North, New Hope, MN, 55428",45.049663,-93.3883419,,osm,MN,,,food_bank,way/448317406
Central Texas Food Bank,"6500 Metropolis Drive, Austin, TX, 78744",30.2037243,-97.7098682,,osm,TX,,,food_bank,way/455171105
Capital Area Food Bank,,38.947991,-76.9997701,,osm,,,https://www.capitalareafoodbank.org/,food_bank,way/455490666
Food Marketplace,"26 West Main Street, Waynesboro, 17268",39.7558466,-77.5785289,,osm,,,,food_bank,way/461764026
South Philadelphia HOMES Inc.,"1444 Point Breeze Avenue, Philadelphia, PA, 19146",39.9336397,-75.1806129,Tu 13:00-14:00; Th 13:00-14:00,osm,PA,+1 215-334-4430,,food_bank,way/462160850
Food Bank,,47.8520844,-122.5681435,,osm,,,,food_bank,way/462437950
South Plains Food Bank,"5605 Martin Luther King Jr. Boulevard, Lubbock, TX, 79404",33.5427927,-101.817344,,osm,TX,,,food_bank,way/467552374
Salvation Army,"2691 Larkspur Lane, redding, CA, 96002",40.5677311,-122.3552357,,osm,CA,,,food_bank,way/468705711
Emery County Food Bank,,39.2110646,-111.0203448,,osm,,,,food_bank,way/469619616
Arcata House Partnership The Annex,"501 9th Street, Arcata, CA, 95521",40.8683716,-124.0835584,Mo-Fr 09:00-16:30,osm,CA,+1-707-633-6236,https://www.arcatahouse.org/,food_bank,way/470781216
Carr P. Collins Center,"5320;5302 Harry Hines Boulevard, Dallas, TX, 75235",32.81365,-96.8379867,,osm,TX,,,food_bank,way/471538439
Lovepacs Denton,"719 Wainwright Street, Denton, TX, 76201",33.2075706,-97.1313498,,osm,TX,+19402225859,http://www.lovepacs.org/denton/,food_bank,way/473648706
Mercy House,3300 School Street,37.7926992,-122.2075574,"Mo,Tu,Th,Fr 12:00-16:00; We 13:00-15:00",osm,,,,food_bank,way/475789044
Blessings Soup Kitchen,"228 East Main Street, Ottumwa, IA, 52501",41.016369,-92.41095,,osm,IA,,,soup_kitchen,way/484651157
Bridge Lakepoint Waunona Neighborhood Center,,43.0480488,-89.3471392,Mo-Fr 09:00-17:00; PH off,osm,,,https://www.blwcenter.org/,food_bank,way/484828872
Santa Fe Food Depot,"1222 Siler Road, Santa Fe, NM, 87507",35.6588193,-105.9953916,,osm,NM,,,food_bank,way/486208263
Food Bank of Southern Iowa,"705 West Main Street, Ottumwa, IA, 52501",41.0241331,-92.420521,,osm,IA,,,food_bank,way/489484604
House of Hope,,37.2320682,-121.9643775,,osm,,,,food_bank,way/490986004
Orting Food Bank,"224 Washington Avenue South, Orting, WA, 98360",47.0965769,-122.2017729,,osm,WA,,,food_bank,way/496483332
Adventist Community Services,"2554 Patterson Road, Grand Junction, CO, 81505",39.0922633,-108.579287,"Tu 09:00-11:45,13:00-14:45",osm,CO,+1-970-242-2277,https://grandvalleyacs.org/,food_bank,way/497202447
Grand Valley Catholic Outreach,"245 South 1st Street, Grand Junction, CO, 81501",39.0656336,-108.5712884,,osm,CO,,,food_bank,way/497202485
Daily Manna Serving Center,,30.3227586,-81.6969792,,osm,,,https://dmservingcenter.org/,food_bank,way/497666441
Foodnet Meals on Wheels,"2422 North Triphammer Road, Ithaca, NY, 14850",42.4900578,-76.4902188,,osm,NY,+1-607-266-9553,https://foodnet.org/,food_bank,way/498128411
Spartanburg Soup Kitchen,"136 South Forest Street, Spartanburg, SC, 29306",34.9456135,-81.939897,,osm,SC,+18645850022,https://spartanburgsoupkitchen.org/,food_bank,way/498717712
Liberty House,"75 West Baker Street, Manchester, NH, 03103",42.9724925,-71.4649144,,osm,NH,+1-603-669-0761,https://libertyhousenh.org/,soup_kitchen,way/507708654
WIC Food Distribution Center,,31.5593768,-90.1180535,,osm,,,,food_bank,way/515346775
Community FoodBank of New Jersey,"6735 Black Horse Pike, Egg Harbor Twp, NJ, 08234",39.3991578,-74.5593851,,osm,NJ,+1-609-383-8843,https://www.cfbnj.org/,food_bank,way/515361320
Keene Community Kitchen,"37 Mechanic Street, Keene, NH, 03431",42.9367207,-72.2788175,,osm,NH,+1 603-352-3200,https://www.thecommunitykitchen.org/,food_bank,way/517126792
Christian Community Compassion Center,,37.7437146,-88.5418141,,osm,,,,food_bank,way/518533268
UCOM Emergency Service Center,,30.2921375,-81.6437689,,osm,,,https://ucomjax.org/home.html,food_bank,way/519082789
Caring Community Cupboard,"354 Main Street, Old Town, ME, 04468",44.9330306,-68.6446391,,osm,ME,+1 207-852-4487,,food_bank,way/524456247
Community Action Services and Food Bank,"815 South Freedom Boulevard, Provo, UT, 84601",40.2233825,-111.6617901,,osm,UT,,,food_bank,way/525282503
Centro de Apoyo Mutuo,"6XM7+4M3 C. Vizcarrondo, Caguas, PR, 00725",18.232959,-66.035492,"Mo-Fr 09:00-17:00, Sa 09:00-15:00",osm,PR,+17873297479,https://www.comedoressociales.org/,food_bank,way/527830205
Vashon Maury Community Food Bank,"10030 Southwest 210th Street, Vashon, WA, 98070",47.4184866,-122.463769,,osm,WA,,,food_bank,way/529250386
United Food Bank,"245 South Nina Drive, Mesa, AZ, 85210",33.4099228,-111.8501474,,osm,AZ,,,food_bank,way/532070348
EFAA Heyman Family Client Service Center,"4615 16th Street, Boulder, CO, 80304",40.0584997,-105.2777962,,osm,CO,+1-303-442-3042,https://www.efaa.org/,food_bank,way/532624438
Food Pantry,,44.294178,-105.5120907,,osm,,,,food_bank,way/534056835
Weld County Food Bank,"1108 H Street, Greeley, CO, 80631",40.4437132,-104.6987994,,osm,CO,+1-970-356-2199,https://weldfoodbank.org/,food_bank,way/539311669
The Joseph House Food Pantry & Clothing Closet,,31.8243244,-81.6412977,,osm,,,,food_bank,way/544213296
Faith Lutheran Church Food Pantry,,37.6993783,-122.0724281,,osm,,,https://flccv.org/?q=content/food-pantry,food_bank,way/544303071
"Mid-North Food Pantry, Inc.","3333 North Meridian Street, Indianapolis, IN, 46208",39.8164759,-86.1563367,,osm,IN,,,food_bank,way/544823273
MaineHealth Food Pantry Portland,"950 Congress Street, Portland, ME, 04102",43.653289,-70.279072,Th 10:00-15:00,osm,ME,,https://www.mainehealth.org/locations/mainehealth-food-pantry-portland,food_bank,way/544872101
Come-Unity Center,"4170 Ridge Road, Williamson, NY, 14589",43.2239752,-77.1825958,,osm,NY,,,food_bank,way/545101494
Sheffield Area Food Pantry,,41.702097,-79.0326104,,osm,,,,food_bank,way/545330464
Deliverance Evangelistic Church,"2001 West Lehigh Avenue, Philadelphia, PA, 19132",39.9960779,-75.1648055,"Tu,Th 14:00-17:00",osm,PA,+1 215-226-7600,,food_bank,way/545707008
Pound Food Bank,,37.1242337,-82.6042683,,osm,,,,food_bank,way/546881824
Harvest Hope Food Bank,"2220 Shop Road, Columbia, SC, 29201",33.9630398,-80.9897387,,osm,SC,+1-803-254-4432,https://www.harvesthope.org,food_bank,way/548419145
Food Bank- Santa Barbara,,34.4392676,-119.7774405,Mo-Fr 07:00-15:30,osm,,,,food_bank,way/549631177
Siletz Food Distribution Program,"815 Logsden Road, Siletz, OR, 97380",44.7187218,-123.9033022,"Mo-Fr 09:00-11:30,13:00-15:30; PH off",osm,OR,+1-541-444-8393,https://ctsi.nsn.us/usda-food-distribution/,food_bank,way/549829956
Chase,"801 Defiance Street, Wapakoneta, OH, 45895",40.5794411,-84.2034429,,osm,OH,,,food_bank,way/550116579
Agape Help House & Resale Shop,"120 Lamar Parkway, Pacific, MO, 63069",38.4823827,-90.7679093,,osm,MO,+1-636-271-5315,,food_bank,way/550885575
Thurmont Food Bank,MD,39.62109,-77.4122767,,osm,MD,,,food_bank,way/552274904
Flint Hills Breadbasket,"905 Yuma Street, Manhattan, KS, 66502",39.1744373,-96.5705116,,osm,KS,,https://www.flinthillsbreadbasket.org/,food_bank,way/553107199
Lord's Pantry of Downingtown,"141 East Lancaster Avenue, Downingtown, PA, 19335",40.0073694,-75.7015861,"Mo-Tu 10:00-12:30; Th 10:00-12:30,18:00-19:30",osm,PA,+1 610-873-1149,https://www.lordspantryofdowningtown.org/,food_bank,way/554091218
North Valley Food Bank,,48.3986811,-114.339199,,osm,,,,food_bank,way/554986805
Valley Resource Center,,40.529756,-112.2991641,,osm,,,,food_bank,way/556599334
Bremerton Foodline,"1600 12th Street, Bremerton, WA, 98337",47.5722455,-122.6402391,Mo-Fr 10:00-13:15,osm,WA,+1-360-479-6188,https://bremertonfoodline.org/,food_bank,way/556900984
Neighborhood Market and Resource Center,"1117 North Callow Avenue, Bremerton, WA, 98312",47.5718394,-122.6537199,,osm,WA,,https://www.svdpbremerton.com/assistanceoffice,food_bank,way/558068210
Greeneville-Greene County Community Ministry,"107 North Cutler Street, Greeneville, TN, 37743",36.1657884,-82.8350296,,osm,TN,,,food_bank,way/560126442
Cross-Lines Community Kitchen,,39.0862609,-94.6263059,,osm,,,,soup_kitchen,way/561097128
Vermont Foodbank Regional Distribution Center,"92 Park Street, Rutland, VT",43.5927362,-72.9783611,,osm,VT,,https://www.vtfoodbank.org/,food_bank,way/570088769
Faith Food Fridays,"826 Solano Avenue, Vallejo, CA, 94590",38.0976419,-122.2461396,,osm,CA,+1-510-978-2396,https://faithfoodfridays.com/,food_bank,way/571833221
Big Water Care & Share,,37.0804937,-111.6641174,,osm,,,,food_bank,way/574637293
Guild of St. Margaret,,41.4467543,-74.4202074,Mo-Sa 11:00-12:00; Su 15:00-16:00,osm,,+1-845-344-0569,https://www.stmargaretsoupkitchen.com/,soup_kitchen,way/578248186
Bread for Life,,38.9783721,-90.9702243,,osm,,,,food_bank,way/578313795
La Conner Sunrise Food Bank,"602 South Third Street, La Conner, 98257",48.3898671,-122.495913,,osm,,,https://www.laconnerfoodbank.com/,food_bank,way/582484252
Crossroads Westside Food Pantry,"1358 West Indiana Avenue, Salt Lake City, UT, 84104",40.7515624,-111.9298418,Mo-Fr 09:00-17:00,osm,UT,+1 801-935-4079,https://www.crossroadsurbancenter.org/westside.html,food_bank,way/585589793
Mid-South Food Bank,"3865 South Perkins Road, Memphis, TN, 38118",35.0435533,-89.910066,,osm,TN,,https://www.midsouthfoodbank.org/,food_bank,way/586633448
Capuchin Soup Kitchen,"4390 Conner Street, Detroit, MI, 48215",42.3866242,-82.9696641,,osm,MI,,https://www.cskdetroit.org/,soup_kitchen,way/587317655
Bickley New Beginning United Methodist Church,"6239 North 6th Street, Philadelphia, PA, 19138",40.0469794,-75.1298948,Mo-Th 12:00-15:00; Fr 12:00-21:00,osm,PA,+1 215-924-5898,,food_bank,way/588364055
The Saints Pantry Food Bank,,47.2119297,-123.1017281,,osm,,,,food_bank,way/591935678
Community Kitchen,,47.2125417,-123.101135,,osm,,,,food_bank,way/591983342
Our Daily Bread,"1180 Wayne Road, Savannah, TN, 38372",35.2262788,-88.2261927,,osm,TN,,,food_bank,way/594329543
Bastrop County Emergency Food Pantry,"806 Fayette Street, Bastrop, TX, 78602",30.1089271,-97.3131537,Mo-Fr 08:00-16:00,osm,TX,+1-512-303-0033,https://www.bastropfoodpantry.org,food_bank,way/594338580
Hildegarde’s Food Pantry,"231 East 100 South, Salt Lake City, UT, 84111",40.7674364,-111.8838507,"Tu,We,Fr 11:00-13:30; Th 17:00-18:30",osm,UT,+1 801-328-2303,https://stmarksutah.org/foodpantry,food_bank,way/595951867
Betty Lou's Food Pantry,"320 East Landis Street, Coopersburg, PA, 18036",40.5129298,-75.385971,,osm,PA,+16102822838,https://bettylouspantry.com/,food_bank,way/595972718
Missoula Food Bank & Community Center,"1720 Wyoming Street, Missoula, MT, 59801",46.8722269,-114.0229347,"Mo, Tu, Th 10:00-19:00; We, Fr 10:00-13:00",osm,MT,+1 406 549 0543,https://www.missoulafoodbank.org,food_bank,way/603932848
South Lansing Ministries,1905 West Mount Hope Avenue,42.7113688,-84.577985,"Mo,Th 10:00-14:00",osm,,+1 517-853-8073,https://www.southlansingministries.org/,food_bank,way/607788629
Accord,"71 Boss Street, Bolivar, NY, 14715",42.0670959,-78.169156,,osm,NY,,,food_bank,way/611739497
Concrete Food Bank,"45942 Main Street, Concrete, WA, 98237",48.5387159,-121.7457303,,osm,WA,,,food_bank,way/613081832
Echo Food Bank,,36.7258837,-108.20468,,osm,,,,food_bank,way/619600556
Longview Community Ministries,"506 North Second Street, Longview, TX, 75601",32.4978619,-94.73331,,osm,TX,,,food_bank,way/620530893
Lynchburg Daily Bread,"721 Clay Street, Lynchburg, VA, 24504",37.4141713,-79.1460163,,osm,VA,,https://www.lynchburgdailybread.com,soup_kitchen,way/627075492
Parker Task Force Food Bank,"19105 Longs Way, Parker, CO, 80134",39.5251346,-104.7676421,,osm,CO,,,food_bank,way/629871359
Soild Rock Food Closet,"Womble Street, Sparta, NC, 28675",36.5043621,-81.1241148,,osm,NC,+1-336-372-6560,,food_bank,way/635127041
Taylorsville Food Pantry,"4775 South Plymouth View Drive, Taylorsville, UT, 84123",40.6658983,-111.9358998,,osm,UT,,https://taylorsvillepantry.com/,food_bank,way/637568951
Medical Lake Food Bank,"207 South Washington Street, Medical Lake, WA, 99022",47.571587,-117.6794264,,osm,WA,,,food_bank,way/638838517
The Pantry,"345 South Main Street, Franklin, OH, 45005",39.5604627,-84.3041704,Mo-Fr 12:00-15:00; We 17:00-19:00,osm,OH,,,food_bank,way/643295234
God's Food Pantry,,37.0578979,-85.087948,,osm,,,,food_bank,way/644701070
Sharing & Caring,"208 Martin Luther King Jr Avenue, Crestview, FL",30.756007,-86.5703261,,osm,FL,,,food_bank,way/647882002
Manna Food Bank,"99 Broadpointe Drive, Mills River, NC, 28759",35.4173239,-82.5498597,,osm,NC,,https://mannafoodbank.org/,food_bank,way/648374727
St. Vincent de Paul Food and Clothing Bank,,46.1233773,-122.9400724,,osm,,,,food_bank,way/648536370
Bean's Cafe,,61.2197963,-149.8624253,,osm,,,,soup_kitchen,way/658557465
Life Message,"4501 Rowlett Road, Rowlett, TX, 75088",32.9016111,-96.5701647,,osm,TX,+1 972-475-9800,https://lifemessage.org/,food_bank,way/660750477
Feeding America Eastern Wisconsin Milwaukee Campus,"1700 West Fond du Lac Avenue, Milwaukee, WI, 53205",43.0573754,-87.9331272,,osm,WI,,https://feedingamericawi.org/,food_bank,way/662653935
Bemidji Community Food Shelf,,47.4479713,-94.8593657,,osm,,,,food_bank,way/665174530
South Burlington Food Shelf,"356 Dorset Street, South Burlington, VT",44.459385,-73.1794814,,osm,VT,,,food_bank,way/667347380
Heights Interfaith Ministries Food Pantry,"3523 Beauchamp Street, Houston, TX, 77009",29.7897123,-95.3745887,,osm,TX,,https://himfoodpantry.org,food_bank,way/671869917
Mandarin Food Bank,,30.1581355,-81.599238,,osm,,,,food_bank,way/675081891
Luke House,"310 South Ingersoll Street, Madison, WI, 53703",43.0822244,-89.3667358,,osm,WI,,,soup_kitchen,way/677658096
The Lord's Diner,,37.6942258,-97.3352449,,osm,,,,soup_kitchen,way/677960071
Gleaners Community Food Bank Taylor South Distribution Center,"21405 Trolley Industrial Drive, Taylor, MI, 48180",42.2613532,-83.2460497,,osm,MI,,,food_bank,way/678234558
Mercy Manna,"145 West Lynn Street, Slaton, TX, 79364",33.4389307,-101.6440195,,osm,TX,,,food_bank,way/679361408
The Lord's Pantry,"205 West Sycamore Street, Columbus Grove, OH, 45830",40.9200428,-84.0583035,,osm,OH,,,food_bank,way/679632882
Food bank of Eastern Michigan,,43.0087111,-83.6648578,,osm,,,,food_bank,way/683472587
Alamo Farmworkers Community Center Food Pantry,"890 Pulaski Highway, Goshen, NY, 10924",41.3404456,-74.3982965,Mo 10:00-18:00; Tu-We 10:00-20:00; Th 10:00-18:00; Fr 10:00-16:00; Su 12:00-16:00,osm,NY,+1-845-651-4272,,food_bank,way/685651666
Capitol City Freewill Baptist - Food Distribution Center,"6724 West 32nd Street, Little Rock, AR, 72204",34.7239287,-92.3507149,,osm,AR,,,food_bank,way/685687778
Idaho Falls Food Bank,"245 North Placer Avenue, Idaho Falls, ID, 83402",43.4894781,-112.0349926,"Mo 15:00-17:00, Tu-Fr 16:00-17:00, Tu[2] 13:00-14:00 ""low mobility hours"", PH off",osm,ID,+1 208-524-0994,https://www.communityfoodbasketidahofalls.org/,food_bank,way/687319548
Penfield Ecumenical Food Shelf,"1618 Jackson Road, Penfield, NY, 14526",43.1646282,-77.4493195,,osm,NY,,,food_bank,way/689811721
Onalaska Regional Food Bank,"735 Sand Lake Road, Onalaska, 54650",43.8931638,-91.2220035,,osm,,+1-608-783-7722,,food_bank,way/691286536
Denmark Community Cupboard,,44.3473114,-87.824832,,osm,,,https://www.denmarkcommunitycupboard.org,food_bank,way/692317480
Jamesville Food Pantry,"6486 East Seneca Turnpike, Jamesville, NY, 13078",42.9913414,-76.0721774,,osm,NY,,,food_bank,way/692647989
John Marshall Meal Site,"1500 Walter Street Southeast, Albuquerque, NM, 87102",35.0679165,-106.6414503,,osm,NM,,,food_bank,way/694168439
St Felix,"4020 Barbara Loop Southeast, Rio Rancho, NM, 87124",35.235892,-106.6556098,,osm,NM,,,food_bank,way/694178315
Table of Plenty,,44.8955377,-123.0489591,Th 16:30-19:00,osm,,,https://www.qpsalem.org/get-involved-articles/77-table-of-plenty,food_bank,way/699316512
Operation Hope,"12285 CR 512, Fellsmere, FL, 32948",27.7660153,-80.5778855,,osm,FL,+1-772-571-0003,https://operationhopefl.org/,food_bank,way/702087858
Jackson Food Shelf,,43.6235587,-95.0002894,,osm,,,,food_bank,way/703421356
Threesquare,,36.2368702,-115.0965364,,osm,,,,food_bank,way/704711919
Threesquare,,36.2360792,-115.0965738,,osm,,,,food_bank,way/704711920
North Texas Food Bank,"3677 Mapleshade Lane, Plano, TX",33.0040041,-96.7593007,,osm,TX,,,food_bank,way/705249280
Gleaner's Food Bank,,41.08959,-80.6536469,,osm,,,,food_bank,way/709355293
Agape Center,"7619 Timberlake Road, Lynchburg, VA, 24502",37.355468,-79.2229538,,osm,VA,,https://www.agapelyh.org/,food_bank,way/709687045
The Bread Connection,"408 West Henderson Street, Cleburne, TX",32.3470117,-97.3904772,,osm,TX,+1-469-456-1885,https://www.thebreadconnection.org,food_bank,way/712909431
The Bridge Benevolence Center,"401 East Henderson Street, Cleburne, TX, 76031",32.3485318,-97.3831905,,osm,TX,+1-817-641-3912,https://westhillchurch.net/ministries/the-bridge,food_bank,way/712913464
"The Corner Table, Inc.","122 North Main Street, Newton, NC, 28658",35.664325,-81.2222638,,osm,NC,,,soup_kitchen,way/719059464
Saint Anns Food Pantry,,37.2867168,-77.4103947,,osm,,,,food_bank,way/721215139
Johnson Food Shelf,"661 Railroad Street, Johnson, VT, 05656",44.6301859,-72.6918409,,osm,VT,,,food_bank,way/722370814
Downtown Soup Kitchen,,61.2192377,-149.8796418,,osm,,,,soup_kitchen,way/725994574
God's Food Pantry,,37.0915553,-84.6010065,,osm,,,,food_bank,way/728075118
Rainbow Room,"420 Athens Brick Road, Athens, TX, 75751",32.2078905,-95.8232645,,osm,TX,,,food_bank,way/734606304
Helping Hands of Kilgore,"201 South Martin Street, Kilgore, TX, 75662",32.3843681,-94.8752193,,osm,TX,+1-903-984-1796,https://helpinghandskilgore.com/,food_bank,way/734907803
Jewell Hodges Support Center,"1205 Pine Street, Bastrop, TX, 78602",30.1093279,-97.3133757,,osm,TX,,https://www.bastropfoodpantry.org,food_bank,way/740822170
